sensor_id,neighbor_id,distance_km
692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,c3f3da9b-9fd3-4037-94d3-598d655e6be9,3.739480
d7060523-b163-4cc3-bc94-970dac72a38a,87f82783-853b-417d-8964-b5cf11e44873,0.115370
87f82783-853b-417d-8964-b5cf11e44873,d7060523-b163-4cc3-bc94-970dac72a38a,0.115370
d7060523-b163-4cc3-bc94-970dac72a38a,e20e9778-a020-4b86-932a-b7ab6a713a00,0.058454
e20e9778-a020-4b86-932a-b7ab6a713a00,d7060523-b163-4cc3-bc94-970dac72a38a,0.058454
d7060523-b163-4cc3-bc94-970dac72a38a,2819ecbb-5de3-4092-aa1d-4ba3a8c40add,3.336839
2819ecbb-5de3-4092-aa1d-4ba3a8c40add,d7060523-b163-4cc3-bc94-970dac72a38a,3.336839
d7060523-b163-4cc3-bc94-970dac72a38a,a9a2083f-f086-4fae-bdae-355b391f436b,2.309045
a9a2083f-f086-4fae-bdae-355b391f436b,d7060523-b163-4cc3-bc94-970dac72a38a,2.309045
d7060523-b163-4cc3-bc94-970dac72a38a,a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,2.227451
a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,d7060523-b163-4cc3-bc94-970dac72a38a,2.227451
d7060523-b163-4cc3-bc94-970dac72a38a,d851c0b9-990e-41db-9c53-529f88524cf9,2.756336
d851c0b9-990e-41db-9c53-529f88524cf9,d7060523-b163-4cc3-bc94-970dac72a38a,2.756336
d7060523-b163-4cc3-bc94-970dac72a38a,30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,3.068814
30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,d7060523-b163-4cc3-bc94-970dac72a38a,3.068814
d7060523-b163-4cc3-bc94-970dac72a38a,16836a55-7140-43e2-9a63-56fac5cba714,1.369030
16836a55-7140-43e2-9a63-56fac5cba714,d7060523-b163-4cc3-bc94-970dac72a38a,1.369030
d7060523-b163-4cc3-bc94-970dac72a38a,2001,1.689722
2001,d7060523-b163-4cc3-bc94-970dac72a38a,1.689722
d7060523-b163-4cc3-bc94-970dac72a38a,2002,0.483205
2002,d7060523-b163-4cc3-bc94-970dac72a38a,0.483205
d7060523-b163-4cc3-bc94-970dac72a38a,24039f11-a4fc-4b2d-8bc0-6fd36059f117,2.224976
24039f11-a4fc-4b2d-8bc0-6fd36059f117,d7060523-b163-4cc3-bc94-970dac72a38a,2.224976
d7060523-b163-4cc3-bc94-970dac72a38a,874ff9c6-786d-45fc-a90e-48c7ffe03417,2.342454
874ff9c6-786d-45fc-a90e-48c7ffe03417,d7060523-b163-4cc3-bc94-970dac72a38a,2.342454
d7060523-b163-4cc3-bc94-970dac72a38a,23b735ef-a996-4a7f-9998-2aa7e78827b0,1.927019
23b735ef-a996-4a7f-9998-2aa7e78827b0,d7060523-b163-4cc3-bc94-970dac72a38a,1.927019
d7060523-b163-4cc3-bc94-970dac72a38a,ece1058a-ecab-4736-872f-790145aaadfe,8.977231
ece1058a-ecab-4736-872f-790145aaadfe,d7060523-b163-4cc3-bc94-970dac72a38a,8.977231
d7060523-b163-4cc3-bc94-970dac72a38a,40f081a6-4095-43f7-bffb-64e2af8c026e,0.661501
40f081a6-4095-43f7-bffb-64e2af8c026e,d7060523-b163-4cc3-bc94-970dac72a38a,0.661501
d7060523-b163-4cc3-bc94-970dac72a38a,7b316592-8036-41e2-b8dc-b06b6a9afd54,0.907943
7b316592-8036-41e2-b8dc-b06b6a9afd54,d7060523-b163-4cc3-bc94-970dac72a38a,0.907943
d7060523-b163-4cc3-bc94-970dac72a38a,692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,2.569814
692c454c-a1ad-41fa-b3ca-aa1cb7d55d30,d7060523-b163-4cc3-bc94-970dac72a38a,2.569814
87f82783-853b-417d-8964-b5cf11e44873,e20e9778-a020-4b86-932a-b7ab6a713a00,0.152827
e20e9778-a020-4b86-932a-b7ab6a713a00,87f82783-853b-417d-8964-b5cf11e44873,0.152827
87f82783-853b-417d-8964-b5cf11e44873,2819ecbb-5de3-4092-aa1d-4ba3a8c40add,3.354347
2819ecbb-5de3-4092-aa1d-4ba3a8c40add,87f82783-853b-417d-8964-b5cf11e44873,3.354347
87f82783-853b-417d-8964-b5cf11e44873,a9a2083f-f086-4fae-bdae-355b391f436b,2.394389
a9a2083f-f086-4fae-bdae-355b391f436b,87f82783-853b-417d-8964-b5cf11e44873,2.394389
87f82783-853b-417d-8964-b5cf11e44873,a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,2.338213
a17013e7-8d1d-4b0d-8e2f-e0881dbca3ac,87f82783-853b-417d-8964-b5cf11e44873,2.338213
87f82783-853b-417d-8964-b5cf11e44873,d851c0b9-990e-41db-9c53-529f88524cf9,2.838167
d851c0b9-990e-41db-9c53-529f88524cf9,87f82783-853b-417d-8964-b5cf11e44873,2.838167
87f82783-853b-417d-8964-b5cf11e44873,30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,3.180223
30dab8a6-ff63-43ce-9a3b-99f1f3f7054d,87f82783-853b-417d-8964-b5cf11e44873,3.180223
87f82783-853b-417d-8964-b5cf11e44873,16836a55-7140-43e2-9a63-56fac5cba714,1.474676
16836a55-7140-43e2-9a63-56fac5cba714,87f82783-853b-417d-8964-b5cf11e44873,1.474676
87f82783-853b-417d-8964-b5cf11e44873,2001,1.648656
