timestamp,sensorId,humidity,pm10,pm25,pressure,temperature,wind_speed,neighbor1_humidity,neighbor2_humidity,neighbor3_humidity,neighbor4_humidity,neighbor5_humidity,neighbor1_pressure,neighbor2_pressure,neighbor3_pressure,neighbor4_pressure,neighbor5_pressure,neighbor1_temperature,neighbor2_temperature,neighbor3_temperature,neighbor4_temperature,neighbor5_temperature,neighbor1_wind_speed,neighbor2_wind_speed,neighbor3_wind_speed,neighbor4_wind_speed,neighbor5_wind_speed,season,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_heating_season
2025-11-30 08:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,62.0,32.0,23.0,983.0,9.0,2.718741407936508,66.75,73.0,66.16239316239317,86.5,66.16239316239317,986.0,986.0,979.9784946236558,986.0,979.9784946236558,5.5,5.5,9.704166666666667,5.0,9.704166666666667,3.2599385,3.2599385,3.2599385,3.2599385,3.2599385,autumn,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 09:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,59.0,26.0,19.75,982.75,9.75,2.3884208222222223,63.0,67.75,62.22222222222222,73.75,62.22222222222222,985.3333333333334,985.75,979.6102150537636,985.25,979.6102150537636,6.666666666666667,6.75,10.735416666666667,7.5,10.735416666666667,2.9024127,2.9024127,2.9024127,2.9024127,2.9024127,autumn,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 10:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,56.5,23.25,17.75,982.0,10.0,1.7815979253968253,58.75,64.0,60.876068376068375,67.25,60.876068376068375,985.0,985.0,979.1317204301076,985.0,979.1317204301076,8.25,7.75,10.722916666666666,9.0,10.722916666666666,1.3104197,1.3104197,1.3104197,1.3104197,1.3104197,autumn,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 11:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,56.333333333333336,26.0,19.0,982.0,10.0,3.7179733523809526,58.0,64.0,61.03048780487805,64.5,61.03048780487805,984.3333333333334,985.0,979.0260416666666,984.25,979.0260416666666,9.0,8.0,10.83739837398374,9.5,10.83739837398374,3.319036,3.319036,3.319036,3.319036,3.319036,autumn,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 12:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,56.5,30.0,20.666666666666668,982.0,10.75,5.727039492063493,56.5,64.25,61.68089430894309,63.0,61.68089430894309,984.0,985.0,978.828125,984.0,978.828125,9.0,9.5,10.76219512195122,10.0,10.76219512195122,5.506941,5.506941,5.506941,5.506941,5.506941,autumn,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 13:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,55.75,29.0,19.25,982.0,10.5,5.5299376095238095,57.25,61.75,61.46409214092141,63.75,61.46409214092141,984.75,985.0,979.1822916666666,985.0,979.1822916666666,9.0,9.25,10.697154471544716,10.0,10.697154471544716,5.5829024,5.5829024,5.5829024,5.5829024,5.5829024,autumn,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 14:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,55.25,23.25,15.25,983.0,10.25,4.35312823015873,57.0,61.75,62.241402116402114,64.33333333333333,62.241402116402114,985.0,986.0,979.689393939394,985.0,979.689393939394,9.0,9.0,10.353174603174605,9.666666666666666,10.353174603174605,3.8183763,3.8183763,3.8183763,3.8183763,3.8183763,autumn,-0.4999999999999998,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 15:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,58.0,17.5,12.25,982.5,10.0,3.9515073984126983,60.75,63.0,64.7459349593496,67.66666666666667,64.7459349593496,985.0,985.5,979.7045454545456,985.0,979.7045454545456,8.25,8.0,9.390873015873016,8.333333333333334,9.390873015873016,2.1674871,2.1674871,2.1674871,2.1674871,2.1674871,autumn,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 16:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,59.0,15.5,11.5,983.0,10.0,1.5322320555555555,62.875,67.25,68.3211382113821,77.0,68.3211382113821,985.5,986.0,980.1641414141416,985.5,980.1641414141416,8.125,8.25,9.143849206349207,8.0,9.143849206349207,0.9,0.9,0.9,0.9,0.9,autumn,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 17:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,59.0,25.666666666666668,18.0,983.6666666666666,10.0,1.911507776984127,65.0,68.5,69.7459349593496,80.75,69.7459349593496,986.0,986.75,980.6035353535352,986.0,980.6035353535352,8.0,8.5,8.968253968253968,7.5,8.968253968253968,0.76367533,0.76367533,0.76367533,0.76367533,0.76367533,autumn,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 18:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,59.75,21.666666666666668,15.333333333333334,984.0,9.75,1.096107231111111,66.0,72.33333333333333,71.33434959349594,81.25,71.33434959349594,986.25,987.0,981.0328282828284,986.25,981.0328282828284,7.75,8.0,8.620039682539684,7.75,8.620039682539684,0.40249225,0.40249225,0.40249225,0.40249225,0.40249225,autumn,-1.0,-1.8369701987210294e-16,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 19:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,60.5,27.25,19.0,984.0,9.5,0.663094132063492,67.0,70.0,71.96951219512195,75.0,71.96951219512195,987.0,987.25,981.371212121212,987.0,981.371212121212,7.0,8.0,8.484126984126984,8.75,8.484126984126984,0.8049845,0.8049845,0.8049845,0.8049845,0.8049845,autumn,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
2025-11-30 20:00:00+00:00,10661e7e-e9c5-4e67-a5fa-06cdf6f3e76d,61.0,51.5,38.5,985.0,9.0,1.077216706984127,68.75,72.0,73.99375,78.25,73.99375,987.0,987.75,981.3776041666666,987.0,981.3776041666666,7.0,7.75,8.317073170731707,8.0,8.317073170731707,2.0523157,2.0523157,2.0523157,2.0523157,2.0523157,autumn,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,1
